0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	15.1	-5.4	-4.9	17.5	-23.6	-3.1	21.9	-1.4	12.3	-1.8	13.1	13.1	-2.5	-1.4	-5.7	-28.2	-14.8	18.3	-0.3	-18.3	11.6	-16.5	2.5	-11.7	12.2	-1.5	2.8	-13.3	-7.5	-10.3	-6.0	22.9	-6.5	6.2	0.4	-1.3	6.0	-5.6	16.3	8.6	-0.9	7.5	-10.4	3.2	10.2	-2.1	9.7	-14.7	11.2	15.1	-6.7	-13.2	-4.0	-9.6	15.2	-29.6	-9.7	1.9	7.2	8.0	13.0	11.8	0.7	-2.0	5.3	5.5	-5.8	10.8	9.3	3.4	10.6	-25.6	2.7	7.5	-5.2	9.2	-12.3	-31.6	23.8	9.1	8.6	-18.8	7.4	-1.9	-2.6	3.2	17.7	-17.2	0.2	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6691.0	2377.5	2174.9	-7737.6	10438.5	1397.1	-9689.7	637.4	-5434.1	812.6	-5823.2	-5807.7	1112.2	620.9	2508.4	12460.8	6561.2	-8114.4	151.2	8083.8	-5118.3	7320.8	-1102.2	5161.9	-5390.6	667.6	-1245.8	5881.5	3316.3	4564.2	2651.9	-10126.4	2896.4	-2744.2	-172.5	604.1	-2661.5	2490.1	-7193.6	-3791.8	407.3	-3298.8	4594.7	-1416.7	-4502.7	921.5	-4291.6	6480.9	-4949.0	-6677.4	2960.1	5847.9	1778.9	4271.6	-6750.5	13072.6	4291.4	-862.2	-3184.1	-3529.8	-5744.8	-5213.7	-325.7	879.9	-2336.1	-2412.5	2584.5	-4772.9	-4115.0	-1507.7	-4666.1	11325.3	-1183.3	-3291.5	2289.0	-4054.8	5437.8	13999.5	-10515.4	-4032.6	-3779.4	8311.9	-3256.7	840.3	1163.8	-1411.3	-7828.0	7628.0	-72.9	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8	-14.0	-0.2	-9.0	9.5	-6.1	17.0	6.0	-0.7	9.2	7.9	11.6	-5.1	-33.4	-15.0	6.7	1.8	18.6	-5.9	0.7	14.3	10.3	18.8	4.2	-7.2	21.6	12.7	-0.2	-2.1	4.9	-4.2	-2.7	0.9	9.0	-0.6	3.0	18.3	9.0	12.9	-7.4	14.5	8.8	-11.0	19.6	-10.9	3.4	-2.3	10.1	2.9	2.0	2.7	-3.7	17.1	9.7	-4.9	-11.1	-4.8	3.6	-14.9	2.6	2.8	7.8	-5.6	-4.9	-1.5	14.3	10.5	20.7	-1.8	8.1	-6.0	9.6	-3.4	-7.7	30.1	-6.4	0.9	21.3	14.9	24.4	18.3	-9.2	-16.5	5.3	13.9	16.3	-9.9	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	7.0	39.8	-43.0	26.1	-83.0	-27.3	1.0	-41.7	-31.4	-55.9	28.5	160.4	70.8	-33.8	-0.1	-84.9	22.6	-3.2	-71.7	-60.9	-83.1	-13.3	46.4	-102.0	-69.8	-2.4	7.4	-26.6	18.0	7.6	1.9	-43.3	-5.2	-12.7	-87.9	-38.1	-56.7	28.6	-69.8	-49.3	59.8	-103.5	45.7	-9.9	12.7	-45.4	-16.1	-2.4	-23.4	17.4	-95.0	-42.2	15.9	55.4	21.6	-15.3	75.2	-15.9	-6.5	-32.1	27.2	24.4	11.2	-74.4	-45.0	-100.0	8.6	-33.9	26.7	-46.6	19.0	27.1	-145.6	19.7	-14.6	-104.1	-72.1	-121.4	-94.6	47.5	80.1	-18.1	-71.0	-80.8	48.9	-8.8	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-122.3	141.0	-125.8	-20.1	46.4	-59.2	55.5	76.0	-23.2	61.1	-71.1	68.5	158.5	4.4	-114.3	-3.1	159.7	-98.1	69.1	158.8	42.4	2.8	-107.0	-46.1	100.1	-15.9	116.0	82.6	-83.2	52.1	-156.1	-59.0	-8.1	-36.8	50.4	-98.0	-147.6	95.4	-39.7	141.9	40.1	58.1	112.1	-65.6	89.9	-166.2	38.2	-91.5	134.2	61.8	138.2	-61.7	221.2	12.3	34.2	29.8	-30.6	47.7	-52.2	-50.6	70.4	-31.0	-152.3	21.9	-152.8	-78.3	-1.7	-118.8	111.3	-19.8	-91.3	162.6	-47.8	196.6	228.6	-12.0	53.3	-7.7	130.0	-35.9	-33.2	-87.0	6.8	-133.1	21.1	-21.5	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	-0.4	2.7	-14.7	3.0	5.3	-12.6	-10.7	-3.6	1.7	11.5	-1.9	-12.7	0.7	-12.6	-10.6	4.5	-2.8	-14.5	-16.1	4.3	6.0	-8.8	-10.4	-2.0	-0.9	-8.3	3.5	2.4	-7.7	-10.5	1.6	-5.0	-9.6	-6.0	-3.4	-3.2	-12.5	-10.0	2.7	-5.4	1.3	-8.3	-8.2	4.1	-11.6	2.0	-2.2	-0.7	-16.0	-6.0	-18.0	-7.2	1.2	-4.4	9.0	9.7	-2.8	-13.6	-2.0	-0.1	0.8	-11.9	-3.6	-3.7	3.0	8.6	-3.1	-4.0	8.2	0.2	-7.3	-7.6	-8.0	-7.4	-6.5	-11.8	-9.6	11.4	7.0	-7.4	-9.5	5.0	3.7	6.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.1	6.6	74.8	-6.2	-13.9	66.6	54.3	24.3	-14.6	-57.0	-10.5	54.1	-20.8	52.1	58.0	-5.7	10.2	102.1	48.7	-22.5	-44.3	41.1	56.7	14.0	7.9	46.6	-4.5	-1.5	22.9	56.3	15.6	29.2	50.4	17.7	4.2	20.3	66.1	65.6	-32.3	51.0	-1.2	34.8	33.6	-18.8	60.3	-24.8	23.8	5.1	91.2	34.9	93.9	30.4	5.3	20.1	-41.4	-34.0	7.0	60.0	11.1	-3.5	-8.0	66.9	16.2	32.5	-19.8	-47.4	17.2	20.6	-44.1	20.0	45.9	56.1	39.7	46.8	40.1	62.4	55.4	-50.2	-41.3	28.8	55.5	-11.6	-27.8	-9.9	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.1	225.9	-41.7	-66.0	191.6	146.5	65.1	-32.8	-153.3	42.9	186.0	-18.2	183.8	159.0	-79.0	54.3	217.6	249.3	-62.7	-95.4	127.6	162.7	31.3	16.3	131.7	-58.3	-22.3	98.2	141.7	-29.3	68.1	154.8	87.7	51.6	54.8	173.8	152.2	-30.3	89.2	-12.2	116.8	121.5	-74.5	174.1	-36.8	43.9	18.8	242.4	78.2	270.0	94.7	-11.2	65.0	-130.3	-130.3	43.0	184.6	40.1	-4.8	-13.7	174.5	45.7	53.9	-34.0	-118.3	43.8	67.7	-120.4	4.8	106.9	120.4	133.3	116.7	100.2	178.3	157.4	-172.2	-108.2	95.5	149.3	-73.8	-48.5	-86.2	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.8	-1.5	-9.2	41.1	52.6	14.3	1.2	-43.9	-35.7	23.4	-11.5	40.9	28.7	18.9	-6.9	57.8	19.8	-1.5	-7.5	27.1	20.2	7.9	2.8	20.8	-1.7	-6.5	19.9	58.7	24.2	29.0	23.2	6.4	-1.7	-8.9	54.2	46.9	-22.2	22.3	-8.1	22.6	26.4	7.1	26.5	-8.5	-1.5	-10.2	39.6	42.3	50.0	28.8	8.2	15.6	-17.8	-26.1	0.4	55.8	0.1	-5.0	-1.6	36.6	17.3	32.3	-26.1	-34.7	25.7	5.2	-31.0	5.9	34.0	20.5	8.6	17.3	26.6	30.3	22.4	-13.4	-22.6	43.4	19.6	-8.0	-24.6	2.1	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.9	-6.5	0.3	14.8	-3.8	15.5	8.0	28.5	4.2	16.1	-6.9	8.1	-5.4	-12.3	8.0	7.3	3.5	10.8	-8.9	7.2	0.8	2.4	16.4	-0.2	-4.5	21.5	19.8	-2.2	12.4	-14.2	11.4	9.7	11.5	8.9	11.2	27.3	-24.2	2.2	12.0	20.7	-9.3	17.4	-4.4	-12.1	9.3	-12.3	1.9	13.7	24.1	-1.0	11.7	-3.5	-15.4	8.1	20.8	8.1	10.8	2.9	-5.4	4.8	-7.0	2.6	-9.6	21.4	-1.2	-14.2	-14.2	-14.8	-0.9	7.8	-16.4	-5.7	-8.0	-11.3	-8.0	3.7	15.9	-8.6	-12.9	2.0	-5.7	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	18.9	10.4	10.5	-4.6	-4.6	-26.0	1.7	-3.1	19.8	-1.1	6.4	-10.3	1.9	3.7	4.6	-5.9	2.4	-6.4	-0.2	-4.2	-1.0	1.5	-5.3	4.4	13.5	3.5	2.7	7.9	6.2	0.2	-6.4	4.0	-0.0	0.6	4.5	-8.4	1.9	-1.9	5.8	5.7	-6.6	-1.5	-0.2	1.2	16.6	-5.2	-0.4	-0.8	-2.3	-0.3	1.2	2.0	9.4	-5.6	-8.1	6.2	5.1	3.2	8.8	-7.8	5.4	-4.1	-0.0	5.4	-1.5	13.2	-1.8	-12.2	10.0	13.8	10.0	-3.0	5.9	-16.4	-2.4	-0.3	-5.5	-3.7	-1.2	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-121.8	-193.8	-46.5	-28.4	109.4	239.7	14.6	21.1	-136.8	-17.6	-144.0	110.6	-81.9	34.5	-75.5	-58.1	-41.0	63.2	10.8	-0.5	4.3	-14.1	60.5	-55.4	-215.2	-101.4	-89.0	-3.8	7.4	43.8	106.5	-142.0	-95.6	35.0	5.1	65.0	-37.2	-65.1	-91.5	-16.7	13.3	72.0	60.4	23.9	-203.3	-29.3	-92.1	-35.9	-30.6	-12.4	50.1	8.5	-186.4	40.6	32.4	-8.9	-38.9	-52.9	-104.9	122.2	75.1	-94.8	45.5	48.8	9.1	-97.1	14.2	96.6	0.1	-82.7	-19.0	41.9	-80.4	62.9	-154.9	56.4	48.9	82.3	-31.8	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.3	0.9	-6.3	3.2	7.3	16.6	-14.1	1.6	-4.1	-12.5	4.4	-1.9	-4.9	-13.7	-20.7	-2.0	8.0	12.6	-4.8	-1.0	2.7	1.8	-4.4	-15.5	-2.1	-9.6	0.9	6.7	3.6	7.7	-20.6	-15.9	-3.9	10.1	2.1	3.6	-28.0	-5.7	8.7	-11.7	15.9	8.7	12.1	-13.5	-8.8	-10.1	-3.8	-16.9	-15.0	11.7	2.2	-19.7	-6.0	-3.5	19.2	4.9	-1.7	-5.4	7.2	18.3	-24.7	7.9	15.4	-7.1	2.5	5.8	-2.5	13.7	7.7	7.3	5.4	-8.5	-5.1	-32.1	21.1	6.9	15.8	0.8	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2	-2.9	7.3	13.2	-35.0	40.0	-8.4	-1.8	-9.1	12.6	-16.9	35.7	26.8	25.2	-1.5	-15.6	-31.9	1.6	5.8	-11.2	-6.0	2.7	-0.4	-19.8	6.9	4.8	-2.5	9.3	-5.3	23.2	3.0	16.2	-13.4	-10.6	-8.8	49.6	3.0	-19.1	32.6	-24.9	-4.0	-16.8	4.3	6.2	-0.2	-5.7	34.4	36.1	-20.5	8.3	14.5	16.9	-1.7	-43.8	-15.5	-5.2	0.6	5.7	-19.5	31.3	-12.8	-14.0	12.1	-9.4	-17.2	9.3	-21.5	-17.5	-11.2	-5.1	9.8	4.0	35.6	-31.2	-19.9	-20.7	-13.4	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	-2.5	-6.9	1.7	5.8	9.8	3.5	3.1	3.3	-6.1	10.1	1.0	19.3	11.9	-16.4	-3.1	4.9	-7.3	-9.8	-7.4	3.1	4.4	-6.1	4.1	15.3	2.1	-1.8	-10.0	2.0	0.0	-3.4	-6.4	-3.8	-7.1	18.0	1.7	-22.5	15.3	-6.9	-1.4	-9.4	11.8	11.0	1.0	4.5	8.4	13.9	-3.2	-0.4	13.5	3.9	5.0	-17.9	10.4	-2.7	2.0	-5.7	-5.0	14.3	-7.5	-10.2	12.4	1.5	-11.2	0.8	-3.8	-10.2	3.2	2.3	6.8	5.4	24.5	-22.0	-0.4	-2.7	-4.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.3	-19.2	-64.1	95.4	11.4	25.2	18.6	-6.7	-53.0	84.0	35.2	86.5	17.0	-73.5	-75.4	16.0	-33.6	-36.3	-15.6	20.8	0.1	-58.0	4.7	64.1	-12.1	-17.7	-18.7	39.1	16.8	33.9	-61.9	11.3	-60.8	142.6	-9.4	-85.5	74.2	-61.8	-29.2	-61.0	33.8	49.5	-1.5	-4.2	70.0	106.1	-39.9	-12.9	59.5	44.8	17.3	-128.3	-3.2	-27.9	-12.2	-24.1	-57.4	77.8	-44.8	-55.9	79.9	-41.7	-48.6	33.8	-44.9	-64.8	-5.9	-21.1	37.8	19.4	115.4	-134.7	-45.5	-57.3	-52.9	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.6	16.0	-1.6	37.2	36.4	38.8	-16.7	-13.7	13.1	-23.8	36.3	37.5	-42.3	-21.0	14.0	-54.6	-17.4	-0.6	1.3	-9.9	-16.1	-11.4	59.0	-23.1	-53.5	-18.7	2.1	17.0	-29.3	-23.5	30.2	-51.5	46.3	-17.2	-60.3	26.8	-1.5	-44.7	-6.8	33.4	48.0	-10.9	10.6	7.3	39.5	-0.6	-43.3	29.1	12.1	14.5	-59.9	33.6	-23.4	-0.9	-41.6	-46.8	24.4	-26.9	-33.1	74.8	-13.7	-8.3	27.5	2.9	-40.0	28.5	7.1	26.6	16.2	59.8	-69.3	-3.0	-18.2	-25.4	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-24.6	2.7	-19.2	-16.5	-1.3	-9.3	-5.0	-13.2	3.0	-15.4	-13.2	7.7	-0.4	-0.2	6.4	4.5	-6.7	-7.4	-0.7	-3.9	-9.0	-19.7	-0.9	-1.7	2.1	-6.4	-18.4	-3.5	9.5	-6.4	6.3	-22.0	19.1	9.0	-12.6	-0.7	19.5	-11.4	-13.5	-20.2	3.3	-7.5	-19.8	-18.2	4.9	12.4	-8.4	-16.7	-2.0	21.9	-3.1	0.0	-22.1	3.5	25.1	-23.2	4.8	21.6	-15.7	-2.0	9.1	-25.7	0.7	22.4	-23.1	-19.8	-8.6	1.1	-33.0	8.0	2.3	-5.7	2.4	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.4	-21.9	-11.8	-6.0	-11.8	1.1	-58.7	-31.6	-61.0	-19.3	41.2	28.1	2.5	-3.4	21.7	9.9	-36.9	-28.2	-0.9	-34.4	-31.6	-18.6	-32.2	18.7	-39.1	-24.4	-33.9	33.8	13.6	14.4	-90.5	10.5	37.8	-54.4	36.8	20.3	17.9	-42.2	-40.4	-6.1	1.6	-64.0	-71.0	33.6	4.5	-48.4	-43.6	-1.8	71.0	3.6	-4.2	-44.8	12.5	39.1	-80.6	29.0	52.5	-14.5	1.6	50.3	-32.1	34.4	45.9	-17.5	-18.3	-32.2	8.4	-95.7	49.8	21.3	13.9	3.1	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8	4.1	-11.1	20.7	-17.0	25.2	5.9	27.5	17.5	-14.5	-12.1	11.3	-16.0	-12.1	-9.1	-14.9	-13.4	-27.9	-3.6	35.2	-15.7	-23.8	-1.5	-1.6	3.8	-7.1	-10.3	17.0	-23.3	27.1	-10.5	-30.7	19.4	1.2	-19.2	5.7	11.8	16.0	-9.3	16.8	20.0	20.4	1.4	-2.2	8.1	13.4	12.3	-44.1	16.9	-15.9	-10.9	-2.2	-24.0	16.0	-7.6	-19.6	40.0	-5.4	-1.1	21.4	12.2	-15.6	11.3	13.2	3.8	31.6	38.2	-42.5	-1.6	-10.3	-12.3	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3	4.5	-17.8	3.9	-6.4	0.2	-22.1	-6.6	7.5	2.9	1.4	-1.4	11.1	2.0	-6.8	-0.9	2.9	-6.1	-11.2	4.1	-1.9	14.9	-3.8	5.9	17.0	-3.7	21.4	-4.8	-14.8	-15.7	20.5	-18.6	7.9	-4.6	3.6	-6.6	-8.5	-10.6	-4.0	-16.3	-14.2	12.2	-13.0	-0.4	2.8	4.4	12.7	3.5	-1.1	-8.4	6.5	8.1	-18.0	11.8	6.2	-5.5	-2.6	12.0	-4.8	4.6	6.7	-2.0	-5.3	-4.3	-4.3	-27.6	1.2	-1.0	-2.4	-8.8	
